user_id,touch_index,channel,funnel_position,date,cost,cookies_accepted,has_adblocker,cross_device,ga4_visible,enhanced_visible,is_converting_touch,tracking_cookie,tracking_utm,tracking_fingerprint,tracking_referrer,tracking_server_side,revenue
user_00800,1,meta_instagram_stories,top_funnel,2026-03-04,0.91,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00801,0,google_search_nonbrand,mid_funnel,2026-03-05,3.49,False,False,False,False,True,False,False,True,True,False,True,
user_00801,1,direct,bottom_funnel,2026-03-09,0.0,False,False,False,False,True,False,False,False,True,False,True,
user_00801,2,google_search_brand,bottom_funnel,2026-03-11,1.34,False,False,False,False,True,True,False,True,True,False,True,104.59
user_00802,0,google_display_retargeting,mid_funnel,2026-03-07,0.87,False,True,False,False,True,False,False,True,False,False,True,0.0
user_00802,1,google_search_brand,bottom_funnel,2026-03-09,1.53,False,True,False,False,True,False,False,True,True,False,False,0.0
user_00802,2,google_search_brand,bottom_funnel,2026-03-14,1.46,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00803,0,tiktok_paid,top_funnel,2026-03-07,0.67,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00804,0,tiktok_paid,top_funnel,2026-03-07,0.58,True,True,False,True,True,False,True,True,True,False,True,
user_00804,1,organic_search,mid_funnel,2026-03-10,0.0,True,True,False,True,True,False,True,True,False,False,True,
user_00804,2,google_search_nonbrand,mid_funnel,2026-03-14,4.0,True,True,False,True,True,False,True,True,True,False,True,
user_00804,3,meta_facebook_feed,top_funnel,2026-03-15,1.23,True,True,False,True,True,False,True,True,False,False,True,
user_00804,4,google_search_brand,bottom_funnel,2026-03-20,1.24,True,True,False,True,True,False,True,True,True,False,True,
user_00804,5,organic_search,mid_funnel,2026-03-22,0.0,True,True,False,True,True,True,True,True,True,False,True,84.97
user_00805,0,google_search_nonbrand,mid_funnel,2026-03-01,3.55,True,False,False,True,True,False,True,False,True,False,False,0.0
user_00805,1,google_search_brand,bottom_funnel,2026-03-03,1.59,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00805,2,google_search_nonbrand,mid_funnel,2026-03-07,3.43,True,False,False,True,True,False,True,True,False,True,False,0.0
user_00806,0,google_search_nonbrand,mid_funnel,2026-03-03,3.88,True,False,False,True,True,False,True,True,True,True,True,
user_00806,1,meta_instagram_stories,top_funnel,2026-03-04,0.91,True,False,False,True,True,False,True,True,False,False,True,
user_00806,2,google_search_nonbrand,mid_funnel,2026-03-04,3.86,True,False,False,True,True,True,True,True,True,True,True,60.36
user_00807,0,organic_search,mid_funnel,2026-03-06,0.0,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00807,1,tiktok_paid,top_funnel,2026-03-11,0.52,True,False,False,True,True,False,True,False,False,True,True,0.0
user_00807,2,direct,bottom_funnel,2026-03-12,0.0,True,False,False,False,True,False,False,False,True,False,True,0.0
user_00808,0,google_search_nonbrand,mid_funnel,2026-03-06,4.09,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00808,1,google_search_brand,bottom_funnel,2026-03-07,1.26,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00808,2,google_display_retargeting,mid_funnel,2026-03-07,0.93,False,False,False,False,False,False,False,False,False,False,False,0.0
user_00808,3,meta_instagram_stories,top_funnel,2026-03-12,0.94,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00809,0,direct,bottom_funnel,2026-03-04,0.0,True,False,False,True,True,False,True,False,True,False,True,
user_00809,1,meta_facebook_feed,top_funnel,2026-03-05,1.33,True,False,False,True,True,False,True,True,False,True,True,
user_00809,2,meta_instagram_stories,top_funnel,2026-03-06,0.75,True,False,False,True,True,False,True,True,True,False,True,
user_00809,3,meta_facebook_feed,top_funnel,2026-03-08,1.16,True,False,False,True,True,False,True,True,True,True,True,
user_00809,4,meta_instagram_stories,top_funnel,2026-03-11,0.74,True,False,False,True,True,False,True,True,True,True,False,
user_00809,5,meta_facebook_feed,top_funnel,2026-03-12,1.08,True,False,False,True,True,False,True,True,False,False,True,
user_00809,6,organic_search,mid_funnel,2026-03-15,0.0,True,False,False,True,True,True,True,True,False,True,True,16.4
user_00810,0,meta_facebook_feed,top_funnel,2026-03-03,1.1,False,False,False,True,True,False,False,True,False,True,False,0.0
user_00811,0,google_search_brand,bottom_funnel,2026-03-03,1.49,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00811,1,tiktok_paid,top_funnel,2026-03-04,0.61,False,True,False,False,True,False,False,True,False,False,True,0.0
user_00811,2,direct,bottom_funnel,2026-03-09,0.0,False,True,False,False,True,False,False,False,True,False,True,0.0
user_00811,3,google_search_brand,bottom_funnel,2026-03-14,1.56,False,True,False,False,True,False,False,True,True,False,False,0.0
user_00812,0,direct,bottom_funnel,2026-03-03,0.0,False,True,False,False,True,False,False,False,True,False,True,0.0
user_00812,1,google_search_brand,bottom_funnel,2026-03-08,1.45,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00813,0,google_search_brand,bottom_funnel,2026-03-03,1.51,True,False,False,True,True,False,True,False,False,False,True,0.0
user_00814,0,google_display_retargeting,mid_funnel,2026-03-07,0.71,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00814,1,tiktok_paid,top_funnel,2026-03-12,0.69,True,False,True,True,True,False,True,True,True,True,True,0.0
user_00815,0,google_search_nonbrand,mid_funnel,2026-03-03,4.19,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00815,1,google_display_retargeting,mid_funnel,2026-03-07,0.96,False,False,False,False,False,False,False,False,False,False,False,0.0
user_00815,2,google_search_nonbrand,mid_funnel,2026-03-07,3.32,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00816,0,meta_instagram_stories,top_funnel,2026-03-02,0.75,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00816,1,direct,bottom_funnel,2026-03-07,0.0,False,True,False,False,True,False,False,False,True,False,True,0.0
user_00817,0,direct,bottom_funnel,2026-03-04,0.0,False,False,False,False,True,False,False,False,True,False,True,0.0
user_00817,1,meta_instagram_stories,top_funnel,2026-03-06,0.84,False,False,False,True,True,False,False,False,True,True,True,0.0
user_00817,2,google_display_retargeting,mid_funnel,2026-03-10,0.92,False,False,False,False,False,False,False,False,False,False,False,0.0
user_00817,3,meta_facebook_feed,top_funnel,2026-03-10,1.18,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00818,0,organic_search,mid_funnel,2026-03-06,0.0,False,False,False,True,True,False,False,True,False,True,True,
user_00818,1,meta_instagram_stories,top_funnel,2026-03-11,0.75,False,False,False,False,True,False,False,True,False,False,True,
user_00818,2,tiktok_paid,top_funnel,2026-03-14,0.67,False,False,False,True,True,False,False,True,False,True,True,
user_00818,3,organic_search,mid_funnel,2026-03-16,0.0,False,False,False,False,True,False,False,True,True,False,True,
user_00818,4,meta_facebook_feed,top_funnel,2026-03-21,1.33,False,False,False,True,True,False,False,True,False,True,True,
user_00818,5,meta_instagram_stories,top_funnel,2026-03-24,1.05,False,False,False,True,True,True,False,True,False,True,True,90.91
user_00819,0,google_search_nonbrand,mid_funnel,2026-03-02,3.77,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00819,1,meta_facebook_feed,top_funnel,2026-03-04,1.42,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00819,2,google_display_retargeting,mid_funnel,2026-03-08,0.89,True,True,True,True,True,False,True,True,True,False,True,0.0
user_00819,3,direct,bottom_funnel,2026-03-08,0.0,True,True,True,True,True,False,True,False,True,False,True,0.0
user_00820,0,meta_facebook_feed,top_funnel,2026-03-07,1.14,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00821,0,meta_facebook_feed,top_funnel,2026-03-06,1.01,False,False,True,True,True,False,False,False,True,True,True,0.0
user_00822,0,meta_facebook_feed,top_funnel,2026-03-05,1.01,True,True,True,True,True,False,True,True,True,False,True,0.0
user_00823,0,direct,bottom_funnel,2026-03-02,0.0,True,False,False,True,True,False,True,False,False,False,True,0.0
user_00823,1,google_search_nonbrand,mid_funnel,2026-03-05,4.2,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00824,0,google_display_retargeting,mid_funnel,2026-03-03,0.75,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00824,1,google_search_brand,bottom_funnel,2026-03-08,1.72,False,False,True,True,True,False,False,True,False,True,True,0.0
user_00825,0,google_search_nonbrand,mid_funnel,2026-03-04,3.2,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00825,1,tiktok_paid,top_funnel,2026-03-06,0.5,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00826,0,tiktok_paid,top_funnel,2026-03-06,0.52,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00826,1,tiktok_paid,top_funnel,2026-03-09,0.62,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00826,2,tiktok_paid,top_funnel,2026-03-14,0.67,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00826,3,google_display_retargeting,mid_funnel,2026-03-16,0.79,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00827,0,tiktok_paid,top_funnel,2026-03-07,0.57,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00827,1,google_search_nonbrand,mid_funnel,2026-03-10,2.94,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00827,2,google_display_retargeting,mid_funnel,2026-03-13,0.95,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00828,0,meta_instagram_stories,top_funnel,2026-03-02,0.8,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00828,1,google_search_nonbrand,mid_funnel,2026-03-04,3.14,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00828,2,google_search_brand,bottom_funnel,2026-03-07,1.55,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00829,0,google_display_retargeting,mid_funnel,2026-03-01,0.64,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00829,1,organic_search,mid_funnel,2026-03-03,0.0,True,False,False,True,True,False,False,True,True,True,True,0.0
user_00830,0,direct,bottom_funnel,2026-03-06,0.0,True,False,False,True,True,False,True,False,True,False,True,
user_00830,1,google_display_retargeting,mid_funnel,2026-03-06,0.93,True,False,True,True,True,True,True,True,True,False,True,80.78
user_00831,0,google_search_nonbrand,mid_funnel,2026-03-05,3.3,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00832,0,google_search_nonbrand,mid_funnel,2026-03-03,3.84,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00832,1,google_display_retargeting,mid_funnel,2026-03-04,0.71,False,True,False,False,False,False,False,False,False,False,False,0.0
user_00833,0,google_search_brand,bottom_funnel,2026-03-04,1.29,True,True,False,False,True,False,False,True,True,False,True,0.0
user_00833,1,google_display_retargeting,mid_funnel,2026-03-06,0.68,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00834,0,google_search_brand,bottom_funnel,2026-03-01,1.31,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00834,1,tiktok_paid,top_funnel,2026-03-01,0.49,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00834,2,tiktok_paid,top_funnel,2026-03-06,0.54,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00834,3,google_display_retargeting,mid_funnel,2026-03-10,0.96,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00835,0,tiktok_paid,top_funnel,2026-03-01,0.58,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00835,1,google_search_brand,bottom_funnel,2026-03-02,1.72,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00835,2,google_search_nonbrand,mid_funnel,2026-03-03,3.23,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00835,3,organic_search,mid_funnel,2026-03-04,0.0,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00836,0,google_display_retargeting,mid_funnel,2026-03-03,0.79,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00836,1,tiktok_paid,top_funnel,2026-03-08,0.53,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00836,2,direct,bottom_funnel,2026-03-13,0.0,False,False,False,False,True,False,False,False,True,False,True,0.0
user_00836,3,google_search_nonbrand,mid_funnel,2026-03-14,3.7,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00837,0,google_display_retargeting,mid_funnel,2026-03-04,0.94,True,True,False,True,True,False,True,False,True,False,True,0.0
user_00837,1,tiktok_paid,top_funnel,2026-03-05,0.61,True,True,True,True,True,False,True,True,True,False,True,0.0
user_00838,0,tiktok_paid,top_funnel,2026-03-01,0.61,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00838,1,organic_search,mid_funnel,2026-03-06,0.0,True,False,False,False,True,False,False,True,True,False,True,0.0
user_00838,2,direct,bottom_funnel,2026-03-07,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00839,0,meta_facebook_feed,top_funnel,2026-03-04,1.03,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00839,1,google_search_nonbrand,mid_funnel,2026-03-07,2.84,False,True,True,False,True,False,False,True,False,False,True,0.0
user_00839,2,google_search_nonbrand,mid_funnel,2026-03-08,2.84,False,True,True,False,True,False,False,False,False,False,True,0.0
user_00840,0,google_display_retargeting,mid_funnel,2026-03-01,0.81,False,False,False,True,True,False,False,False,True,True,True,
user_00840,1,meta_instagram_stories,top_funnel,2026-03-03,0.96,False,False,False,False,True,False,False,True,True,False,True,
user_00840,2,direct,bottom_funnel,2026-03-05,0.0,False,False,True,False,True,False,False,False,True,False,True,
user_00840,3,google_display_retargeting,mid_funnel,2026-03-10,0.66,False,False,True,False,False,False,False,False,False,False,False,
user_00840,4,direct,bottom_funnel,2026-03-11,0.0,False,False,True,False,True,True,False,False,True,False,True,79.71
user_00841,0,google_search_nonbrand,mid_funnel,2026-03-06,3.21,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00841,1,tiktok_paid,top_funnel,2026-03-08,0.7,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00841,2,meta_instagram_stories,top_funnel,2026-03-09,1.01,True,True,False,True,True,False,True,True,False,False,False,0.0
user_00842,0,tiktok_paid,top_funnel,2026-03-03,0.53,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00842,1,tiktok_paid,top_funnel,2026-03-06,0.63,True,True,True,True,True,False,True,True,False,False,True,0.0
user_00842,2,direct,bottom_funnel,2026-03-08,0.0,True,True,True,True,True,False,True,False,True,False,True,0.0
user_00843,0,direct,bottom_funnel,2026-03-01,0.0,False,False,False,False,True,False,False,False,False,False,True,0.0
user_00843,1,direct,bottom_funnel,2026-03-04,0.0,False,False,False,False,True,False,False,False,True,False,True,0.0
user_00844,0,google_display_retargeting,mid_funnel,2026-03-04,0.94,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00844,1,google_search_brand,bottom_funnel,2026-03-06,1.48,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00844,2,tiktok_paid,top_funnel,2026-03-08,0.58,True,False,False,True,True,False,True,True,False,False,True,0.0
user_00844,3,meta_facebook_feed,top_funnel,2026-03-09,1.11,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00845,0,google_search_brand,bottom_funnel,2026-03-05,1.38,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00845,1,organic_search,mid_funnel,2026-03-06,0.0,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00845,2,google_search_brand,bottom_funnel,2026-03-06,1.76,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00846,0,tiktok_paid,top_funnel,2026-03-07,0.62,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00847,0,meta_facebook_feed,top_funnel,2026-03-02,0.96,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00847,1,tiktok_paid,top_funnel,2026-03-02,0.68,True,False,False,True,True,False,True,False,True,True,True,0.0
user_00847,2,direct,bottom_funnel,2026-03-05,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00847,3,tiktok_paid,top_funnel,2026-03-09,0.51,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00848,0,google_search_nonbrand,mid_funnel,2026-03-05,3.8,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00848,1,tiktok_paid,top_funnel,2026-03-06,0.62,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00848,2,google_search_brand,bottom_funnel,2026-03-10,1.29,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00849,0,direct,bottom_funnel,2026-03-03,0.0,False,True,False,False,True,False,False,False,False,False,True,0.0
user_00849,1,google_search_nonbrand,mid_funnel,2026-03-08,3.86,False,True,False,False,True,False,False,True,True,False,False,0.0
user_00849,2,google_search_brand,bottom_funnel,2026-03-13,1.44,False,True,True,False,True,False,False,False,False,False,True,0.0
user_00849,3,meta_facebook_feed,top_funnel,2026-03-18,1.36,False,True,True,False,True,False,False,True,True,False,True,0.0
user_00850,0,google_search_nonbrand,mid_funnel,2026-03-04,4.02,False,True,False,False,True,False,False,True,False,False,True,0.0
user_00850,1,google_search_brand,bottom_funnel,2026-03-05,1.73,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00850,2,meta_facebook_feed,top_funnel,2026-03-05,1.34,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00851,0,direct,bottom_funnel,2026-03-02,0.0,False,True,False,False,True,False,False,False,True,False,True,0.0
user_00851,1,meta_instagram_stories,top_funnel,2026-03-06,0.94,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00852,0,meta_facebook_feed,top_funnel,2026-03-01,1.12,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00852,1,meta_facebook_feed,top_funnel,2026-03-05,1.08,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00852,2,google_search_brand,bottom_funnel,2026-03-06,1.4,True,True,False,True,True,False,True,True,False,False,True,0.0
user_00852,3,direct,bottom_funnel,2026-03-11,0.0,True,True,False,True,True,False,True,False,True,False,True,0.0
user_00853,0,meta_instagram_stories,top_funnel,2026-03-01,0.89,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00853,1,meta_instagram_stories,top_funnel,2026-03-02,0.94,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00853,2,meta_instagram_stories,top_funnel,2026-03-05,0.95,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00854,0,meta_facebook_feed,top_funnel,2026-03-04,1.09,False,True,False,False,True,False,False,True,False,False,True,0.0
user_00854,1,google_display_retargeting,mid_funnel,2026-03-04,0.86,False,True,False,False,False,False,False,False,False,False,False,0.0
user_00855,0,direct,bottom_funnel,2026-03-06,0.0,False,False,False,False,True,False,False,False,False,False,True,0.0
user_00855,1,google_search_nonbrand,mid_funnel,2026-03-10,4.04,False,False,False,False,True,False,False,True,False,False,True,0.0
user_00856,0,google_search_brand,bottom_funnel,2026-03-07,1.45,True,True,False,True,True,False,True,True,True,False,True,0.0
user_00856,1,direct,bottom_funnel,2026-03-07,0.0,True,True,False,True,True,False,True,False,True,False,True,0.0
user_00857,0,google_search_nonbrand,mid_funnel,2026-03-01,4.19,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00857,1,google_search_brand,bottom_funnel,2026-03-06,1.22,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00858,0,tiktok_paid,top_funnel,2026-03-03,0.6,False,False,False,True,True,False,False,True,True,True,True,
user_00858,1,meta_instagram_stories,top_funnel,2026-03-08,0.93,False,False,False,True,True,False,False,True,True,True,True,
user_00858,2,google_display_retargeting,mid_funnel,2026-03-13,0.96,False,False,False,False,False,False,False,False,False,False,False,
user_00858,3,meta_instagram_stories,top_funnel,2026-03-18,0.75,False,False,True,True,True,False,False,True,True,True,True,
user_00858,4,google_search_brand,bottom_funnel,2026-03-22,1.66,False,False,True,False,True,False,False,True,True,False,True,
user_00858,5,direct,bottom_funnel,2026-03-27,0.0,False,False,True,False,True,True,False,False,True,False,True,73.31
user_00859,0,google_search_brand,bottom_funnel,2026-03-02,1.66,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00859,1,google_search_brand,bottom_funnel,2026-03-02,1.66,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00859,2,direct,bottom_funnel,2026-03-06,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00860,0,google_display_retargeting,mid_funnel,2026-03-04,0.77,False,True,False,False,True,False,False,True,True,False,False,0.0
user_00860,1,direct,bottom_funnel,2026-03-07,0.0,False,True,False,False,True,False,False,False,True,False,True,0.0
user_00861,0,meta_facebook_feed,top_funnel,2026-03-07,0.96,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00861,1,organic_search,mid_funnel,2026-03-09,0.0,False,True,False,False,True,False,False,True,False,False,True,0.0
user_00862,0,tiktok_paid,top_funnel,2026-03-02,0.61,True,False,False,True,True,False,True,True,True,True,False,0.0
user_00862,1,google_search_nonbrand,mid_funnel,2026-03-04,3.59,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00862,2,direct,bottom_funnel,2026-03-07,0.0,True,False,True,True,True,False,True,False,True,False,True,0.0
user_00862,3,google_search_brand,bottom_funnel,2026-03-08,1.55,True,False,True,True,True,False,True,True,True,True,True,0.0
user_00863,0,google_search_nonbrand,mid_funnel,2026-03-04,3.24,False,False,True,False,True,False,False,True,True,False,True,0.0
user_00864,0,organic_search,mid_funnel,2026-03-03,0.0,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00865,0,google_display_retargeting,mid_funnel,2026-03-04,0.81,False,False,False,True,True,False,False,True,False,True,True,0.0
user_00865,1,google_search_brand,bottom_funnel,2026-03-05,1.72,False,False,False,True,True,False,False,True,False,True,True,0.0
user_00865,2,organic_search,mid_funnel,2026-03-09,0.0,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00865,3,meta_instagram_stories,top_funnel,2026-03-12,0.96,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00866,0,direct,bottom_funnel,2026-03-04,0.0,True,False,False,True,True,False,True,False,False,False,True,0.0
user_00866,1,google_search_brand,bottom_funnel,2026-03-06,1.39,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00867,0,meta_instagram_stories,top_funnel,2026-03-04,0.86,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00867,1,google_search_brand,bottom_funnel,2026-03-07,1.43,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00868,0,direct,bottom_funnel,2026-03-04,0.0,False,False,False,False,True,False,False,False,True,False,True,0.0
user_00868,1,direct,bottom_funnel,2026-03-05,0.0,False,False,False,False,True,False,False,False,True,False,True,0.0
user_00868,2,direct,bottom_funnel,2026-03-10,0.0,False,False,False,False,True,False,False,False,True,False,True,0.0
user_00869,0,meta_facebook_feed,top_funnel,2026-03-04,1.32,False,True,False,False,True,False,False,True,False,False,True,0.0
user_00869,1,google_search_brand,bottom_funnel,2026-03-04,1.47,False,True,False,False,True,False,False,True,True,False,False,0.0
user_00869,2,google_search_brand,bottom_funnel,2026-03-09,1.42,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00869,3,google_search_brand,bottom_funnel,2026-03-09,1.22,False,True,False,False,True,False,False,True,True,False,False,0.0
user_00870,0,google_search_brand,bottom_funnel,2026-03-06,1.22,False,False,False,True,True,False,False,True,True,True,True,0.0
user_00871,0,meta_facebook_feed,top_funnel,2026-03-06,1.1,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00871,1,meta_instagram_stories,top_funnel,2026-03-10,0.91,True,False,False,True,True,False,True,True,True,False,False,0.0
user_00871,2,google_search_nonbrand,mid_funnel,2026-03-11,4.15,True,False,True,True,True,False,True,True,True,False,True,0.0
user_00871,3,google_search_nonbrand,mid_funnel,2026-03-12,3.91,True,False,True,True,True,False,True,True,True,True,True,0.0
user_00872,0,tiktok_paid,top_funnel,2026-03-05,0.64,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00872,1,google_search_brand,bottom_funnel,2026-03-10,1.41,False,False,True,False,True,False,False,True,True,False,True,0.0
user_00872,2,google_search_nonbrand,mid_funnel,2026-03-13,3.86,False,False,True,True,True,False,False,True,True,True,True,0.0
user_00873,0,google_search_nonbrand,mid_funnel,2026-03-01,4.13,False,True,False,False,True,False,False,True,True,False,True,0.0
user_00873,1,direct,bottom_funnel,2026-03-05,0.0,False,True,False,False,True,False,False,False,False,False,True,0.0
user_00874,0,tiktok_paid,top_funnel,2026-03-02,0.62,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00875,0,tiktok_paid,top_funnel,2026-03-02,0.67,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00876,0,meta_instagram_stories,top_funnel,2026-03-03,0.74,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00876,1,meta_facebook_feed,top_funnel,2026-03-08,1.27,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00876,2,google_display_retargeting,mid_funnel,2026-03-13,0.66,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00877,0,tiktok_paid,top_funnel,2026-03-06,0.62,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00877,1,google_display_retargeting,mid_funnel,2026-03-08,0.9,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00877,2,organic_search,mid_funnel,2026-03-08,0.0,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00877,3,direct,bottom_funnel,2026-03-12,0.0,True,False,False,True,True,False,True,False,True,False,True,0.0
user_00878,0,google_search_nonbrand,mid_funnel,2026-03-03,2.94,True,False,False,True,True,False,True,False,True,True,True,0.0
user_00878,1,tiktok_paid,top_funnel,2026-03-05,0.7,True,False,True,True,True,False,True,True,False,False,True,0.0
user_00878,2,meta_facebook_feed,top_funnel,2026-03-05,0.96,True,False,True,True,True,False,True,True,True,True,True,0.0
user_00879,0,google_display_retargeting,mid_funnel,2026-03-04,0.94,True,False,False,True,True,False,True,True,True,True,True,
user_00879,1,meta_facebook_feed,top_funnel,2026-03-07,1.31,True,False,False,True,True,False,True,False,True,True,True,
user_00879,2,tiktok_paid,top_funnel,2026-03-11,0.67,True,False,False,True,True,False,True,True,True,False,True,
user_00879,3,google_search_brand,bottom_funnel,2026-03-11,1.59,True,False,False,True,True,False,True,True,True,True,True,
user_00879,4,meta_instagram_stories,top_funnel,2026-03-13,0.76,True,False,False,True,True,True,False,True,True,True,True,71.46
user_00880,0,google_search_brand,bottom_funnel,2026-03-05,1.42,False,False,False,True,True,False,False,False,True,True,True,0.0
user_00880,1,meta_facebook_feed,top_funnel,2026-03-06,1.18,False,False,False,True,True,False,False,True,False,True,True,0.0
user_00880,2,tiktok_paid,top_funnel,2026-03-07,0.53,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00880,3,google_search_brand,bottom_funnel,2026-03-09,1.77,False,False,False,False,True,False,False,True,True,False,True,0.0
user_00881,0,google_display_retargeting,mid_funnel,2026-03-04,0.66,True,False,False,True,True,False,True,True,True,True,True,0.0
user_00881,1,google_search_nonbrand,mid_funnel,2026-03-09,3.37,True,False,False,True,True,False,True,True,False,True,True,0.0
user_00882,0,google_search_brand,bottom_funnel,2026-03-05,1.29,True,False,False,True,True,False,True,True,True,False,True,0.0
user_00883,0,meta_facebook_feed,top_funnel,2026-03-01,1.38,True,False,False,True,True,False,True,True,True,True,False,
user_00883,1,meta_facebook_feed,top_funnel,2026-03-05,1.3,True,False,False,True,True,False,True,False,True,True,True,
user_00883,2,meta_facebook_feed,top_funnel,2026-03-05,1.32,True,False,False,True,True,False,True,True,True,True,True,
user_00883,3,google_display_retargeting,mid_funnel,2026-03-09,0.68,True,False,True,True,True,False,True,True,False,True,True,
user_00883,4,google_display_retargeting,mid_funnel,2026-03-13,0.76,True,False,True,True,True,False,True,True,True,False,True,
user_00883,5,google_search_brand,bottom_funnel,2026-03-13,1.67,True,False,True,True,True,False,True,True,False,True,True,
user_00883,6,direct,bottom_funnel,2026-03-17,0.0,True,False,True,True,True,True,True,False,True,False,True,77.67
